2.07941,-1.16
2.08753,-1.1627
2.09566,-1.1628
2.10378,-1.1655
2.1119,-1.1607
2.12002,-1.1615
2.12815,-1.1633
2.13627,-1.1645
2.14439,-1.1726
2.15252,-1.1678
2.16064,-1.1631
2.16876,-1.1684
2.17688,-1.1675
2.18501,-1.1651
2.19313,-1.1692
2.20125,-1.1729
2.20937,-1.1673
2.2175,-1.171
2.22562,-1.1718
2.23374,-1.1709
2.24187,-1.1665
2.24999,-1.1777
2.25811,-1.1695
2.26623,-1.1682
2.27436,-1.1692
2.28248,-1.171
2.2906,-1.173
2.29872,-1.1753
2.30685,-1.1706
2.31497,-1.1742
2.32309,-1.1716
2.33121,-1.1739
2.33934,-1.1728
2.34746,-1.1714
2.35558,-1.1785
2.36371,-1.1765
2.37183,-1.1777
2.37995,-1.176
2.38807,-1.1683
2.3962,-1.177
2.40432,-1.1762
2.41244,-1.1746
2.42056,-1.1768
2.42869,-1.1832
2.43681,-1.177
2.44493,-1.1805
2.45306,-1.1776
2.46118,-1.1781
2.4693,-1.1777
2.47742,-1.1821
2.48555,-1.1794
2.49367,-1.1822
2.50179,-1.182
2.50991,-1.1737
2.51804,-1.1744
2.52616,-1.1782
2.53428,-1.1812
2.54241,-1.182
2.55053,-1.1856
2.55865,-1.1884
2.56677,-1.176
2.5749,-1.1874
2.58302,-1.1807
2.59114,-1.1849
2.59926,-1.187
2.60739,-1.1878
2.61551,-1.1834
2.62363,-1.1884
2.63175,-1.1856
2.63988,-1.1851
2.648,-1.1879
2.65612,-1.184
2.66425,-1.1903
2.67237,-1.1857
2.68049,-1.1885
2.68861,-1.1903
2.69674,-1.1886
2.70486,-1.1914
2.71298,-1.1843
2.7211,-1.1948
2.72923,-1.1884
2.73735,-1.1841
2.74547,-1.1844
2.7536,-1.1881
2.76172,-1.1883
2.76984,-1.1926
2.77796,-1.1893
2.78609,-1.1909
2.79421,-1.192
2.80233,-1.1903
2.81045,-1.1908
2.81858,-1.1843
2.8267,-1.191
2.83482,-1.1927
2.84294,-1.1935
2.85107,-1.1921
2.85919,-1.1911
2.86731,-1.1891
2.87544,-1.191
2.88356,-1.1963
2.89168,-1.1927
2.8998,-1.1929
2.90793,-1.1913
2.91605,-1.1928
2.92417,-1.2005
2.93229,-1.1962
2.94042,-1.195
2.94854,-1.1939
2.95666,-1.1976
2.96479,-1.1921
2.97291,-1.1977
2.98103,-1.1981
2.98915,-1.1961
2.99728,-1.1942
3.0054,-1.1909
3.01352,-1.1931
3.02164,-1.1934
3.02977,-1.1994
3.03789,-1.1978
3.04601,-1.1955
3.05414,-1.193
3.06226,-1.1939
3.07038,-1.1982
3.0785,-1.2005
3.08663,-1.1995
3.09475,-1.1983
3.10287,-1.1993
3.11099,-1.1984
3.11912,-1.1959
3.12724,-1.1964
3.13536,-1.1988
3.14348,-1.1984
3.15161,-1.2004
3.15973,-1.2017
3.16785,-1.2023
3.17598,-1.197
3.1841,-1.2014
3.19222,-1.1995
3.20034,-1.1997
3.20847,-1.1968
3.21659,-1.1972
3.22471,-1.1997
3.23283,-1.2008
3.24096,-1.1999
3.24908,-1.2041
3.2572,-1.2014
3.26533,-1.1962
3.27345,-1.2003
3.28157,-1.2068
3.28969,-1.2043
3.29782,-1.2023
3.30594,-1.2064
3.31406,-1.2059
3.32218,-1.2031
3.33031,-1.2035
3.33843,-1.1942
