2.08753	-0.1093
2.09566	-0.1093
2.10378	-0.1096
2.1119	-0.1091
2.12002	-0.1092
2.12815	-0.1093
2.13627	-0.1095
2.14439	-0.1102
2.15252	-0.1098
2.16064	-0.1093
2.16876	-0.1098
2.17688	-0.1097
2.18501	-0.1095
2.19313	-0.1099
2.20125	-0.1103
2.20937	-0.1097
2.2175	-0.1101
2.22562	-0.1101
2.23374	-0.1101
2.24187	-0.1096
2.24999	-0.1107
2.25811	-0.1099
2.26623	-0.1098
2.27436	-0.1099
2.28248	-0.1101
2.2906	-0.1103
2.29872	-0.1105
2.30685	-0.11
2.31497	-0.1104
2.32309	-0.1101
2.33121	-0.1103
2.33934	-0.1102
2.34746	-0.1101
2.35558	-0.1108
2.36371	-0.1106
2.37183	-0.1107
2.37995	-0.1105
2.38807	-0.1098
2.3962	-0.1106
2.40432	-0.1106
2.41244	-0.1104
2.42056	-0.1106
2.42869	-0.1112
2.43681	-0.1106
2.44493	-0.111
2.45306	-0.1107
2.46118	-0.1107
2.4693	-0.1107
2.47742	-0.1111
2.48555	-0.1109
2.49367	-0.1111
2.50179	-0.1111
2.50991	-0.1103
2.51804	-0.1104
2.52616	-0.1108
2.53428	-0.111
2.54241	-0.1111
2.55053	-0.1114
2.55865	-0.1117
2.56677	-0.1105
2.5749	-0.1116
2.58302	-0.111
2.59114	-0.1114
2.59926	-0.1116
2.60739	-0.1116
2.61551	-0.1112
2.62363	-0.1117
2.63175	-0.1114
2.63988	-0.1114
2.648	-0.1117
2.65612	-0.1113
2.66425	-0.1119
2.67237	-0.1114
2.68049	-0.1117
2.68861	-0.1119
2.69674	-0.1117
2.70486	-0.112
2.71298	-0.1113
2.7211	-0.1123
2.72923	-0.1117
2.73735	-0.1113
2.74547	-0.1113
2.7536	-0.1117
2.76172	-0.1117
2.76984	-0.1121
2.77796	-0.1118
2.78609	-0.1119
2.79421	-0.112
2.80233	-0.1119
2.81045	-0.1119
2.81858	-0.1113
2.8267	-0.112
2.83482	-0.1121
2.84294	-0.1122
2.85107	-0.1121
2.85919	-0.112
2.86731	-0.1118
2.87544	-0.112
2.88356	-0.1125
2.89168	-0.1121
2.8998	-0.1121
2.90793	-0.112
2.91605	-0.1121
2.92417	-0.1128
2.93229	-0.1124
2.94042	-0.1123
2.94854	-0.1122
2.95666	-0.1126
2.96479	-0.1121
2.97291	-0.1126
2.98103	-0.1126
2.98915	-0.1124
2.99728	-0.1123
3.0054	-0.1119
3.01352	-0.1121
3.02164	-0.1122
3.02977	-0.1127
3.03789	-0.1126
3.04601	-0.1124
3.05414	-0.1121
3.06226	-0.1122
3.07038	-0.1126
3.0785	-0.1128
3.08663	-0.1128
3.09475	-0.1126
3.10287	-0.1127
3.11099	-0.1126
3.11912	-0.1124
3.12724	-0.1125
3.13536	-0.1127
3.14348	-0.1126
3.15161	-0.1128
3.15973	-0.113
3.16785	-0.113
3.17598	-0.1125
3.1841	-0.1129
3.19222	-0.1128
3.20034	-0.1128
3.20847	-0.1125
3.21659	-0.1125
3.22471	-0.1128
3.23283	-0.1129
3.24096	-0.1128
3.24908	-0.1132
3.2572	-0.1129
3.26533	-0.1124
3.27345	-0.1128
3.28157	-0.1134
3.28969	-0.1132
3.29782	-0.113
3.30594	-0.1134
3.31406	-0.1133
3.32218	-0.1131
3.33031	-0.1131
3.33843	-0.1123
3.34655	-0.113
3.35468	-0.1133
3.3628	-0.1131
3.37092	-0.1129
3.37904	-0.113
3.38717	-0.1129
3.39529	-0.1136
3.40341	-0.1132
3.41153	-0.1133
3.41966	-0.1129
3.42778	-0.113
3.4359	-0.1132
3.44402	-0.1132
3.45215	-0.1134
3.46027	-0.1136
3.46839	-0.1133
3.47652	-0.1135
3.48464	-0.1132
3.49276	-0.1127
3.50088	-0.1128
3.50901	-0.1131
3.51713	-0.1132
3.52525	-0.113
3.53337	-0.113
3.5415	-0.1129
3.54962	-0.1135
3.55774	-0.1133
3.56587	-0.1131
3.57399	-0.113
3.58211	-0.1135
3.59023	-0.1134
3.59836	-0.1136
3.60648	-0.1134
3.6146	-0.1131
3.62272	-0.1135
3.63085	-0.1132
3.63897	-0.1132
3.64709	-0.1128
3.65522	-0.1132
3.66334	-0.1134
3.67146	-0.1133
3.67958	-0.1134
3.68771	-0.1136
3.69583	-0.1129
3.70395	-0.1132
3.71207	-0.1133
3.7202	-0.1133
3.72832	-0.1136
3.73644	-0.1132
3.74456	-0.1134
3.75269	-0.113
3.76081	-0.1131
3.76893	-0.1136
3.77706	-0.1136
3.78518	-0.1138
3.7933	-0.1132
3.80142	-0.1137
3.80955	-0.1134
3.81767	-0.1133
3.82579	-0.1133
3.83391	-0.1134
3.84204	-0.1135
3.85016	-0.1137
3.85828	-0.1131
3.86641	-0.1132
3.87453	-0.1135
3.88265	-0.1138
3.89077	-0.1135
3.8989	-0.1132
3.90702	-0.1132
3.91514	-0.1129
3.92326	-0.1132
3.93139	-0.1133
3.93951	-0.1129
3.94763	-0.1134
3.95575	-0.1136
3.96388	-0.1134
3.972	-0.1133
3.98012	-0.1132
3.98825	-0.113
3.99637	-0.1132
4.00449	-0.1134
4.01261	-0.1137
4.02074	-0.1128
4.02886	-0.1138
4.03698	-0.1133
4.0451	-0.1132
4.05323	-0.1139
4.06135	-0.1139
4.06947	-0.1132
4.0776	-0.113
4.08572	-0.1133
4.09384	-0.1134
4.10196	-0.1131
4.11009	-0.1134
4.11821	-0.1131
4.12633	-0.1133
4.13445	-0.1135
4.14258	-0.1136
4.1507	-0.113
4.15882	-0.1131
4.16695	-0.1126
4.17507	-0.1135
4.18319	-0.1134
4.19131	-0.1132
4.19944	-0.1129
4.20756	-0.1135
4.21568	-0.1136
4.2238	-0.1133
4.23193	-0.1137
4.24005	-0.1134
4.24817	-0.1132
4.25629	-0.113
4.26442	-0.1133
4.27254	-0.1133
4.28066	-0.1128
4.28879	-0.1132
4.29691	-0.1134
4.30503	-0.1128
4.31315	-0.1128
4.32128	-0.1132
4.3294	-0.1126
4.33752	-0.113
4.34564	-0.1129
4.35377	-0.1129
4.36189	-0.1135
4.37001	-0.1134
4.37814	-0.1132
4.38626	-0.113
4.39438	-0.1127
4.4025	-0.1134
4.41063	-0.113
4.41875	-0.1134
4.42687	-0.1128
4.43499	-0.1131
4.44312	-0.1132
4.45124	-0.1132
4.45936	-0.1129
4.46749	-0.1129
4.47561	-0.1126
4.48373	-0.113
4.49185	-0.1127
4.49998	-0.1126
4.5081	-0.1131
4.51622	-0.113
4.52434	-0.1125
4.53247	-0.113
4.54059	-0.1129
4.54871	-0.1129
4.55683	-0.1135
4.56496	-0.1129
4.57308	-0.1128
4.5812	-0.1127
4.58933	-0.1126
4.59745	-0.1131
4.60557	-0.1131
4.61369	-0.1129
4.62182	-0.1127
4.62994	-0.1127
4.63806	-0.113
4.64618	-0.1125
4.65431	-0.113
4.66243	-0.1122
4.67055	-0.1127
4.67868	-0.113
4.6868	-0.113
4.69492	-0.1129
4.70304	-0.1126
4.71117	-0.1127
4.71929	-0.1129
4.72741	-0.1129
4.73553	-0.1128
4.74366	-0.1123
4.75178	-0.1129
4.7599	-0.1127
4.76802	-0.1128
4.77615	-0.1127
4.78427	-0.1126
4.79239	-0.1125
4.80052	-0.1122
4.80864	-0.1123
4.81676	-0.1126
4.82488	-0.1123
4.83301	-0.1123
4.84113	-0.1127
4.84925	-0.1123
4.85737	-0.112
4.8655	-0.1131
4.87362	-0.1124
4.88174	-0.1126
4.88987	-0.1121
4.89799	-0.1125
4.90611	-0.1123
4.91423	-0.1125
4.92236	-0.112
4.93048	-0.1125
4.9386	-0.1121
4.94672	-0.1122
4.95485	-0.112
4.96297	-0.1121
4.97109	-0.1122
4.97922	-0.1119
4.98734	-0.1121
4.99546	-0.1121
5.00358	-0.1119
5.01171	-0.1121
5.01983	-0.1119
5.02795	-0.1124
5.03607	-0.1117
5.0442	-0.1123
5.05232	-0.1122
5.06044	-0.1117
5.06856	-0.1115
5.07669	-0.1116
5.08481	-0.1121
5.09293	-0.1118
5.10106	-0.1118
5.10918	-0.112
5.1173	-0.1122
5.12542	-0.1117
5.13355	-0.1118
5.14167	-0.1117
5.14979	-0.1114
5.15791	-0.1116
5.16604	-0.1115
5.17416	-0.112
5.18228	-0.1116
5.19041	-0.1116
5.19853	-0.1113
5.20665	-0.1117
5.21477	-0.1118
5.2229	-0.1115
5.23102	-0.1115
5.23914	-0.1117
5.24726	-0.1118
5.25539	-0.1117
5.26351	-0.1113
5.27163	-0.1117
5.27976	-0.1113
5.28788	-0.1116
5.296	-0.1116
5.30412	-0.1116
5.31225	-0.1112
5.32037	-0.1108
5.32849	-0.1109
5.33661	-0.1113
5.34474	-0.1115
5.35286	-0.1109
5.36098	-0.111
5.3691	-0.1111
5.37723	-0.1107
5.38535	-0.1108
5.39347	-0.1112
5.4016	-0.1114
5.40972	-0.1114
5.41784	-0.1111
5.42596	-0.1107
5.43409	-0.1111
5.44221	-0.1109
5.45033	-0.1106
5.45845	-0.1107
5.46658	-0.1105
5.4747	-0.1105
5.48282	-0.1106
5.49095	-0.1104
5.49907	-0.1107
5.50719	-0.1106
5.51531	-0.1112
5.52344	-0.1105
5.53156	-0.1105
5.53968	-0.1107
5.5478	-0.1104
5.55593	-0.1104
5.56405	-0.1103
5.57217	-0.1099
5.58029	-0.1106
5.58842	-0.1103
5.59654	-0.1105
5.60466	-0.1103
5.61279	-0.11
5.62091	-0.1097
5.62903	-0.11
5.63715	-0.11
5.64528	-0.1101
5.6534	-0.1102
5.66152	-0.1101
5.66964	-0.1101
5.67777	-0.1102
5.68589	-0.11
5.69401	-0.1095
5.70214	-0.1098
5.71026	-0.1095
5.71838	-0.1099
5.7265	-0.1097
5.73463	-0.1097
5.74275	-0.1098
5.75087	-0.1095
5.75899	-0.1098
5.76712	-0.1099
5.77524	-0.1091
5.78336	-0.1091
5.79149	-0.1093
5.79961	-0.1093
5.80773	-0.1091
5.81585	-0.1094
5.82398	-0.1089
5.8321	-0.1088
5.84022	-0.1089
5.84834	-0.1091
5.85647	-0.109
5.86459	-0.1091
5.87271	-0.1088
5.88083	-0.1093
5.88896	-0.109
5.89708	-0.109
5.9052	-0.1086
5.91333	-0.1087
5.92145	-0.1092
5.92957	-0.1086
5.93769	-0.1091
5.94582	-0.1085
5.95394	-0.1085
5.96206	-0.1083
5.97018	-0.1083
5.97831	-0.1082
5.98643	-0.1083
5.99455	-0.1083
6.00268	-0.1085
6.0108	-0.1082
6.01892	-0.1085
6.02704	-0.1082
6.03517	-0.1082
6.04329	-0.1081
6.05141	-0.1082
6.05953	-0.1078
6.06766	-0.1078
6.07578	-0.108
6.0839	-0.1079
6.09202	-0.1079
6.10015	-0.1073
6.10827	-0.1074
6.11639	-0.1079
6.12452	-0.1077
6.13264	-0.1074
6.14076	-0.1076
6.14888	-0.1074
6.15701	-0.1073
6.16513	-0.1078
6.17325	-0.1071
6.18137	-0.1075
6.1895	-0.1072
6.19762	-0.107
6.20574	-0.1071
6.21387	-0.1076
6.22199	-0.1074
6.23011	-0.1068
6.23823	-0.1071
6.24636	-0.1073
6.25448	-0.1071
6.2626	-0.1065
6.27072	-0.1067
6.27885	-0.1065
6.28697	-0.1061
6.29509	-0.1063
6.30322	-0.1056
6.31134	-0.1062
6.31946	-0.1067
6.32758	-0.1063
6.33571	-0.1065
6.34383	-0.107
6.35195	-0.106
6.36007	-0.1063
6.3682	-0.1065
6.37632	-0.1067
6.38444	-0.1058
6.39256	-0.106
6.40069	-0.1057
6.40881	-0.1061
6.41693	-0.1062
6.42506	-0.1054
6.43318	-0.1054
6.4413	-0.1056
6.44942	-0.1055
6.45755	-0.1057
6.46567	-0.1052
6.47379	-0.1056
6.48191	-0.1056
6.49004	-0.1056
6.49816	-0.1056
6.50628	-0.105
6.51441	-0.1052
6.52253	-0.1058
6.53065	-0.105
6.53877	-0.1052
6.5469	-0.1051
6.55502	-0.1048
6.56314	-0.1044
6.57126	-0.1049
6.57939	-0.1047
6.58751	-0.1044
6.59563	-0.1042
6.60376	-0.1043
6.61188	-0.1043
6.62	-0.1038
6.62812	-0.1043
6.63625	-0.1044
6.64437	-0.1044
6.65249	-0.104
6.66061	-0.1042
6.66874	-0.104
6.67686	-0.104
6.68498	-0.1039
6.6931	-0.1038
6.70123	-0.1035
6.70935	-0.1031
6.71747	-0.1038
6.7256	-0.1034
6.73372	-0.1035
6.74184	-0.1032
6.74996	-0.103
6.75809	-0.1027
6.76621	-0.1035
6.77433	-0.103
6.78245	-0.1027
6.79058	-0.1026
6.7987	-0.1027
6.80682	-0.1031
6.81495	-0.1032
6.82307	-0.1025
6.83119	-0.1025
6.83931	-0.1025
6.84744	-0.1027
6.85556	-0.1021
6.86368	-0.1023
6.8718	-0.1023
6.87993	-0.1022
6.88805	-0.1024
6.89617	-0.1021
6.90429	-0.1016
6.91242	-0.1018
6.92054	-0.1016
6.92866	-0.1013
6.93679	-0.1009
6.94491	-0.1017
6.95303	-0.1012
6.96115	-0.1009
6.96928	-0.101
6.9774	-0.101
6.98552	-0.1009
6.99364	-0.1013
7.00177	-0.1011
7.00989	-0.0999
7.01801	-0.1004
7.02614	-0.1006
7.03426	-0.1002
7.04238	-0.1004
7.0505	-0.1002
7.05863	-0.1005
7.06675	-0.1
7.07487	-0.1
7.08299	-0.0999
7.09112	-0.0999
7.09924	-0.0997
7.10736	-0.0995
7.11549	-0.0998
7.12361	-0.0993
7.13173	-0.0995
7.13985	-0.0994
7.14798	-0.1
7.1561	-0.0994
7.16422	-0.0988
7.17234	-0.0991
7.18047	-0.0986
7.18859	-0.0993
7.19671	-0.0986
7.20483	-0.0989
7.21296	-0.0986
7.22108	-0.0986
7.2292	-0.0982
7.23733	-0.098
7.24545	-0.0985
7.25357	-0.0981
7.26169	-0.098
7.26982	-0.0982
7.27794	-0.098
7.28606	-0.0976
7.29418	-0.0977
7.30231	-0.0977
7.31043	-0.0978
7.31855	-0.0972
7.32668	-0.0973
7.3348	-0.0976
7.34292	-0.0969
7.35104	-0.0968
7.35917	-0.0965
7.36729	-0.0965
7.37541	-0.0966
7.38353	-0.0964
7.39166	-0.0965
7.39978	-0.0965
7.4079	-0.0961
7.41603	-0.0966
7.42415	-0.0964
7.43227	-0.0963
7.44039	-0.0956
7.44852	-0.0959
7.45664	-0.0955
7.46476	-0.0956
7.47288	-0.0959
7.48101	-0.0951
7.48913	-0.0951
7.49725	-0.0949
7.50537	-0.0949
7.5135	-0.0945
7.52162	-0.0945
7.52974	-0.0944
7.53787	-0.0945
7.54599	-0.0944
7.55411	-0.0939
7.56223	-0.0935
7.57036	-0.0939
7.57848	-0.0939
7.5866	-0.093
7.59472	-0.0935
7.60285	-0.0934
7.61097	-0.0933
7.61909	-0.0931
7.62722	-0.0933
7.63534	-0.0929
7.64346	-0.0931
7.65158	-0.0932
7.65971	-0.0927
7.66783	-0.0923
7.67595	-0.0927
7.68407	-0.0919
7.6922	-0.0919
7.70032	-0.0919
7.70844	-0.0918
7.71656	-0.0917
7.72469	-0.0916
7.73281	-0.0911
7.74093	-0.0916
7.74906	-0.0914
7.75718	-0.091
7.7653	-0.0907
7.77342	-0.0908
7.78155	-0.0907
7.78967	-0.0904
7.79779	-0.0906
7.80591	-0.0904
7.81404	-0.0905
7.82216	-0.0904
7.83028	-0.0901
7.83841	-0.0895
7.84653	-0.09
7.85465	-0.0891
7.86277	-0.0894
7.8709	-0.0891
7.87902	-0.0892
7.88714	-0.0887
7.89526	-0.0884
7.90339	-0.0882
7.91151	-0.0878
7.91963	-0.0882
7.92776	-0.0881
7.93588	-0.0878
7.944	-0.088
7.95212	-0.0879
7.96025	-0.0877
7.96837	-0.0872
7.97649	-0.087
7.98461	-0.0872
7.99274	-0.0868
8.00086	-0.0867
8.00898	-0.0867
8.0171	-0.086
8.02523	-0.0863
8.03335	-0.086
8.04147	-0.0856
8.0496	-0.0853
8.05772	-0.0854
8.06584	-0.0846
8.07396	-0.0852
8.08209	-0.0846
8.09021	-0.0848
8.09833	-0.0844
8.10645	-0.0848
